WARD,month,permits
14,2018-05,26
14,2018-06,19
14,2018-07,56
14,2018-07,13
14,2018-07,34
14,2018-07,19
14,2018-08,19
14,2018-08,31
14,2018-08,20
14,2018-09,13
14,2018-09,38
14,2018-09,18
14,2018-10,10
14,2018-10,23
14,2018-11,15
14,2018-12,31
14,2018-12,11
14,2018-12,22
14,2019-01,14
14,2019-01,18
14,2019-02,21
14,2019-02,12
14,2019-02,19
14,2019-03,19
14,2019-04,29
14,2019-04,19
14,2019-05,18
14,2019-05,26
14,2019-06,25
14,2019-06,43
14,2019-07,26
14,2019-08,89
14,2019-08,24
14,2019-09,16
14,2019-09,27
14,2019-10,61
14,2019-10,15
14,2019-10,19
14,2019-11,7
14,2019-12,30
14,2019-12,28
14,2019-12,20
14,2020-01,16
14,2020-01,26
14,2020-01,13
14,2020-02,12
14,2020-02,14
14,2020-03,19
14,2020-03,18
14,2020-04,16
14,2020-04,19
14,2020-05,13
14,2020-06,17
14,2020-07,11
14,2020-07,23
14,2020-08,37
14,2020-08,28
14,2020-08,25
14,2020-09,9
14,2020-09,24
14,2020-10,18
14,2020-10,31
14,2020-11,4
14,2020-11,13
14,2020-12,17
14,2020-12,17
14,2020-12,13
14,2021-02,18
14,2021-02,15
14,2021-03,16
14,2021-03,23
14,2021-04,5
14,2021-04,6
15,2008-02,1
15,2008-04,55
15,2008-05,48
15,2008-07,52
15,2008-08,44
15,2008-10,50
15,2008-10,49
15,2008-11,31
15,2008-12,40
15,2009-01,22
15,2009-01,30
15,2009-02,26
15,2009-03,55
15,2009-04,30
15,2009-05,43
15,2009-06,39
15,2009-06,51
15,2009-07,39
15,2009-09,46
15,2009-11,48
15,2009-11,53
15,2009-12,31
15,2010-01,59
15,2010-02,28
15,2010-02,31
15,2010-04,45
15,2010-05,43
15,2010-06,40
15,2010-07,56
15,2010-08,76
15,2010-09,32
15,2010-10,48
15,2010-11,30
15,2010-12,26
15,2011-01,30
15,2011-01,26
15,2011-03,34
15,2011-04,58
15,2011-06,43
15,2011-07,29
15,2011-08,40
15,2011-08,46
15,2011-09,47
15,2011-10,33
15,2011-10,32
15,2011-11,34
15,2011-12,34
15,2012-02,33
15,2012-03,35
15,2012-04,44
15,2012-07,34
15,2012-09,29
15,2012-10,33
15,2012-11,31
15,2012-11,49
15,2012-12,23
15,2012-12,37
15,2013-01,24
15,2013-02,36
15,2013-03,36
15,2013-04,40
15,2013-05,45
15,2013-05,47
15,2013-06,44
15,2013-06,34
15,2013-09,51
15,2013-10,37
15,2013-11,37
15,2014-01,27
15,2014-01,37
15,2014-02,26
15,2014-03,26
15,2014-03,31
15,2014-04,45
15,2014-04,38
15,2014-06,42
15,2014-07,73
15,2014-08,41
15,2014-08,44
15,2014-09,51
15,2014-09,43
15,2014-10,36
15,2014-10,39
15,2014-11,34
15,2014-12,36
15,2015-01,35
15,2015-02,24
15,2015-03,55
15,2015-04,40
15,2015-05,31
15,2015-05,47
15,2015-07,30
15,2015-09,25
15,2015-09,30
15,2015-10,23
15,2015-11,38
15,2015-12,38
15,2016-02,40
15,2016-04,20
15,2016-05,30
15,2016-05,62
15,2016-06,47
15,2016-07,25
15,2016-09,29
15,2016-11,49
15,2016-12,53
15,2017-02,27
15,2017-04,50
15,2017-04,40
15,2017-05,47
15,2017-06,59
15,2017-06,44
15,2017-07,23
15,2017-09,37
15,2017-10,25
15,2017-10,45
15,2017-10,52
15,2017-11,47
15,2017-11,55
15,2017-12,23
15,2018-01,37
15,2018-03,19
15,2018-05,43
15,2018-06,59
15,2018-08,57
15,2018-09,32
15,2018-10,57
15,2018-10,45
15,2018-11,32
15,2018-11,24
15,2019-02,30
15,2019-03,30
15,2019-03,25
15,2019-03,33
15,2019-04,68
15,2019-04,62
15,2019-05,37
15,2019-05,43
15,2019-05,51
15,2019-07,41
15,2019-09,33
15,2019-09,50
15,2019-09,75
15,2019-10,53
15,2019-11,34
15,2019-11,37
15,2020-01,50
15,2020-02,36
15,2020-05,17
15,2020-05,31
15,2020-06,31
15,2020-07,22
15,2020-10,41
15,2021-01,16
15,2021-01,38
15,2021-03,35
15,2021-04,7
15,2021-04,12
16,2007-09,1
16,2008-01,1
16,2008-03,26
16,2008-06,33
16,2008-07,47
16,2008-08,27
16,2008-08,51
16,2008-08,31
16,2008-09,40
16,2008-12,13
16,2009-03,52
16,2009-05,42
16,2009-06,53
16,2009-10,53
16,2009-12,42
16,2009-12,18
16,2010-01,19
16,2010-03,41
16,2010-03,40
16,2010-04,20
16,2010-04,49
16,2010-05,53
16,2010-06,33
16,2010-06,22
16,2010-06,57
16,2010-07,61
16,2010-08,39
16,2010-08,19
16,2010-09,45
16,2010-10,54
16,2010-11,48
16,2011-02,19
16,2011-03,46
16,2011-05,46
16,2011-05,31
16,2011-06,44
16,2011-06,39
16,2011-08,24
16,2011-09,36
16,2011-10,44
16,2011-11,48
16,2011-12,22
16,2011-12,27
16,2012-01,29
16,2012-01,23
16,2012-02,38
16,2012-04,46
16,2012-04,65
16,2012-05,36
16,2012-05,56
16,2012-06,40
16,2012-06,25
16,2012-06,59
16,2012-07,61
16,2012-07,51
16,2012-08,61
16,2012-08,55
16,2012-09,39
16,2012-10,23
16,2012-10,43
16,2012-12,40
16,2013-01,49
16,2013-04,31
16,2013-04,38
16,2013-05,27
16,2013-06,38
16,2013-07,27
16,2013-07,47
16,2013-07,41
16,2013-09,35
16,2013-10,46
16,2013-10,51
16,2013-11,36
16,2013-11,43
16,2013-12,15
16,2013-12,29
16,2013-12,22
16,2013-12,25
16,2014-01,40
16,2014-04,25
16,2014-05,47
16,2014-05,13
16,2014-05,34
16,2014-05,29
16,2014-07,34
16,2014-08,16
16,2014-08,49
16,2014-09,23
16,2014-11,34
16,2014-12,53
16,2015-02,30
16,2015-04,45
16,2015-04,48
16,2015-06,53
16,2015-06,20
16,2015-06,44
16,2015-06,60
16,2015-06,46
16,2015-07,44
16,2015-07,50
16,2015-08,54
16,2015-09,35
16,2015-09,57
16,2015-10,17
16,2015-10,36
16,2015-10,43
16,2015-10,37
16,2015-11,55
16,2015-12,38
16,2015-12,38
16,2016-01,31
16,2016-01,34
16,2016-02,47
16,2016-02,38
16,2016-03,50
16,2016-04,40
16,2016-04,39
16,2016-07,41
16,2016-07,57
16,2016-07,46
16,2016-08,69
16,2016-08,40
16,2016-09,61
16,2016-10,38
16,2016-11,45
16,2016-11,25
16,2016-11,33
16,2017-01,36
16,2017-01,51
16,2017-01,26
16,2017-03,44
16,2017-03,55
16,2017-04,40
16,2017-07,23
16,2017-08,60
16,2017-09,40
16,2017-09,44
16,2017-10,39
16,2017-11,24
16,2017-11,52
16,2017-12,37
16,2017-12,30
16,2017-12,32
16,2018-01,42
16,2018-01,43
16,2018-02,10
16,2018-02,35
16,2018-02,44
16,2018-03,40
16,2018-04,39
16,2018-04,24
16,2018-04,57
16,2018-04,36
16,2018-06,34
16,2018-06,50
16,2018-07,43
16,2018-08,72
16,2018-09,49
16,2018-09,47
16,2018-11,38
16,2018-12,35
16,2018-12,29
16,2019-01,47
16,2019-01,31
16,2019-02,36
16,2019-02,20
16,2019-03,44
16,2019-04,36
16,2019-06,49
16,2019-07,43
16,2019-07,63
16,2019-07,47
16,2019-08,57
16,2019-08,38
16,2019-08,46
16,2019-08,45
16,2019-09,55
16,2019-10,59
16,2019-11,15
16,2020-01,41
16,2020-02,29
16,2020-03,34
16,2020-03,34
16,2020-04,45
16,2020-04,28
16,2020-04,25
16,2020-05,23
16,2020-05,31
16,2020-06,21
16,2020-06,43
16,2020-07,29
16,2020-07,31
16,2020-08,37
16,2020-09,33
16,2020-09,34
16,2020-10,36
16,2020-10,21
16,2020-11,33
16,2020-12,34
16,2020-12,34
16,2021-02,43
16,2021-02,26
16,2021-03,42
16,2021-03,49
16,2021-04,17
17,2008-02,1
17,2008-03,41
17,2008-04,50
17,2008-05,65
17,2008-05,78
17,2008-06,50
17,2008-06,42
17,2008-08,42
17,2008-09,52
17,2008-09,56
17,2008-09,73
17,2008-10,45
17,2008-11,39
17,2008-11,43
17,2008-12,26
17,2009-02,45
17,2009-02,39
17,2009-03,50
17,2009-03,57
17,2009-03,36
17,2009-04,61
17,2009-04,57
17,2009-05,44
17,2009-05,63
17,2009-05,48
17,2009-06,49
17,2009-07,50
17,2009-08,68
17,2009-08,60
17,2009-09,39
17,2009-10,55
17,2009-11,39
17,2009-12,35
17,2010-01,35
17,2010-01,52
17,2010-03,44
17,2010-04,47
17,2010-05,57
17,2010-06,47
17,2010-07,51
17,2010-08,59
17,2010-09,49
17,2010-10,39
17,2010-10,50
17,2010-11,33
17,2010-11,47
17,2010-11,40
17,2010-12,35
17,2010-12,22
17,2011-01,22
17,2011-02,24
17,2011-03,39
17,2011-04,39
17,2011-04,44
17,2011-06,57
17,2011-07,40
17,2011-08,39
17,2011-09,38
17,2011-10,50
17,2011-11,47
17,2011-11,34
17,2011-12,26
17,2012-01,21
17,2012-01,30
17,2012-02,45
17,2012-02,19
17,2012-02,45
17,2012-03,45
17,2012-05,46
17,2012-05,68
17,2012-05,43
17,2012-06,44
17,2012-08,34
17,2012-10,55
17,2012-11,32
17,2012-12,40
17,2013-01,35
17,2013-02,23
17,2013-03,39
17,2013-03,41
17,2013-04,43
17,2013-05,28
17,2013-07,57
17,2013-08,57
17,2013-08,54
17,2013-09,60
17,2013-10,41
17,2013-12,27
17,2014-02,24
17,2014-03,20
17,2014-03,50
17,2014-04,51
17,2014-05,33
17,2014-06,34
17,2014-06,39
17,2014-07,84
17,2014-10,50
17,2014-11,42
17,2014-12,44
17,2015-01,33
17,2015-01,41
17,2015-02,28
17,2015-03,54
17,2015-03,46
17,2015-06,46
17,2015-07,56
17,2015-07,62
17,2015-08,53
17,2015-08,40
17,2015-11,25
17,2015-12,48
17,2016-01,34
17,2016-03,55
17,2016-03,50
17,2016-03,65
17,2016-04,52
17,2016-05,51
17,2016-06,53
17,2016-07,54
17,2016-08,57
17,2016-09,50
17,2016-09,57
17,2016-10,40
17,2016-11,34
17,2016-12,25
17,2016-12,39
17,2017-02,39
17,2017-02,41
17,2017-03,31
17,2017-05,38
17,2017-06,51
17,2017-06,40
17,2017-07,32
17,2017-08,71
17,2017-09,49
17,2017-10,55
17,2018-01,47
17,2018-02,43
17,2018-03,61
17,2018-03,52
17,2018-04,29
17,2018-06,45
17,2018-07,47
17,2018-08,46
17,2018-08,52
17,2018-10,50
17,2018-10,54
17,2018-10,77
17,2018-11,44
17,2018-12,43
17,2019-01,20
17,2019-01,26
17,2019-01,38
17,2019-02,42
17,2019-03,45
17,2019-03,47
17,2019-04,62
17,2019-05,87
17,2019-06,29
17,2019-06,43
17,2019-06,57
17,2019-08,36
17,2019-08,82
17,2019-10,57
17,2019-12,28
17,2019-12,57
17,2020-01,41
17,2020-01,32
17,2020-02,28
17,2020-04,61
17,2020-05,23
17,2020-06,27
17,2020-08,39
17,2020-08,50
17,2020-08,45
17,2020-10,31
17,2020-11,24
17,2020-11,29
17,2020-12,32
17,2021-01,25
17,2021-03,45
17,2021-04,10
18,2007-12,1
18,2008-03,25
18,2008-04,37
18,2008-05,67
18,2008-06,45
18,2008-07,50
18,2008-07,50
18,2008-08,32
18,2008-09,39
18,2008-10,35
18,2008-11,25
18,2008-12,28
18,2009-01,26
18,2009-02,24
18,2009-03,46
18,2009-05,38
18,2009-06,42
18,2009-08,37
18,2009-08,30
18,2009-10,52
18,2009-12,24
18,2010-01,30
18,2010-02,27
18,2010-03,53
18,2010-03,38
18,2010-05,30
18,2010-05,54
18,2010-06,41
18,2010-07,26
18,2010-08,35
18,2010-09,24
18,2010-10,31
18,2010-11,21
18,2010-12,14
18,2011-01,16
18,2011-02,19
18,2011-02,11
18,2011-03,20
18,2011-04,58
18,2011-04,61
18,2011-05,39
18,2011-05,23
18,2011-06,40
18,2011-07,24
18,2011-08,33
18,2011-09,23
18,2011-10,22
18,2011-11,42
18,2011-11,15
18,2011-12,18
18,2012-02,16
18,2012-03,29
18,2012-04,42
18,2012-05,43
18,2012-06,38
18,2012-07,26
18,2012-08,26
18,2012-08,54
18,2012-09,38
18,2012-10,28
18,2012-11,24
18,2012-12,11
18,2013-02,17
18,2013-03,26
18,2013-04,27
18,2013-06,22
18,2013-06,60
18,2013-08,25
18,2013-08,37
18,2013-09,21
18,2013-10,64
18,2013-12,23
18,2014-01,14
18,2014-02,13
18,2014-05,20
18,2014-07,67
18,2014-08,39
18,2014-09,34
18,2014-10,35
18,2014-12,36
18,2015-01,24
18,2015-02,16
18,2015-03,38
18,2015-04,35
18,2015-05,31
18,2015-05,55
18,2015-06,40
18,2015-07,27
18,2015-08,28
18,2015-08,43
18,2015-09,22
18,2015-09,52
18,2015-10,19
18,2015-10,31
18,2015-11,32
18,2015-11,55
18,2015-12,28
18,2016-01,20
18,2016-02,28
18,2016-03,30
18,2016-04,45
18,2016-04,35
18,2016-05,31
18,2016-06,29
18,2016-07,18
18,2016-08,26
18,2016-09,20
18,2016-10,26
18,2016-11,23
18,2016-12,34
18,2016-12,17
18,2017-01,23
18,2017-02,39
18,2017-03,37
18,2017-04,58
18,2017-04,22
18,2017-05,27
18,2017-06,32
18,2017-07,20
18,2017-07,50
18,2017-08,39
18,2017-08,33
18,2017-10,27
18,2017-11,26
18,2017-12,11
18,2018-01,13
18,2018-02,20
18,2018-02,18
18,2018-03,27
18,2018-04,37
18,2018-05,27
18,2018-05,52
18,2018-05,33
18,2018-06,49
18,2018-06,25
18,2018-07,27
18,2018-08,29
18,2018-09,21
18,2018-09,33
18,2018-10,48
18,2018-11,32
18,2018-12,13
18,2019-01,24
18,2019-01,8
18,2019-02,25
18,2019-03,18
18,2019-03,29
18,2019-04,31
18,2019-04,31
18,2019-05,48
18,2019-05,54
18,2019-06,40
18,2019-07,41
18,2019-08,40
18,2019-09,50
18,2019-10,40
18,2019-11,57
18,2019-11,33
18,2019-12,18
18,2019-12,42
18,2019-12,35
18,2020-01,28
18,2020-02,33
18,2020-03,36
18,2020-04,35
18,2020-05,41
18,2020-06,36
18,2020-07,35
18,2020-07,35
18,2020-08,36
18,2020-09,28
18,2020-09,36
18,2020-09,43
18,2020-10,28
18,2020-11,20
18,2020-12,24
18,2021-01,46
18,2021-01,23
18,2021-02,16
18,2021-03,35
18,2021-04,19
19,2007-11,1
19,2008-01,2
19,2008-01,1
19,2008-02,1
19,2008-03,21
19,2008-03,14
19,2008-03,20
19,2008-04,36
19,2008-04,32
19,2008-04,33
19,2008-05,54
19,2008-05,29
19,2008-05,41
19,2008-06,26
19,2008-06,35
19,2008-07,27
19,2008-07,13
19,2008-07,41
19,2008-08,32
19,2008-08,32
19,2008-08,28
19,2008-09,21
19,2008-09,26
19,2008-09,41
19,2008-10,24
19,2008-10,26
19,2008-10,30
19,2008-11,22
19,2008-11,18
19,2008-12,19
19,2008-12,10
19,2009-01,16
19,2009-01,2
19,2009-01,32
19,2009-02,14
19,2009-02,15
19,2009-03,51
19,2009-03,43
19,2009-04,13
19,2009-04,16
19,2009-04,32
19,2009-05,32
19,2009-05,20
19,2009-06,27
19,2009-06,27
19,2009-07,26
19,2009-07,18
19,2009-07,23
19,2009-08,26
19,2009-08,14
19,2009-08,23
19,2009-09,26
19,2009-09,17
19,2009-09,27
19,2009-10,27
19,2009-10,11
19,2009-10,24
19,2009-11,28
19,2009-11,16
19,2009-12,21
19,2009-12,10
19,2010-01,15
19,2010-01,11
19,2010-01,14
19,2010-02,14
19,2010-02,6
19,2010-02,24
19,2010-03,28
19,2010-03,20
19,2010-03,54
19,2010-04,37
19,2010-04,38
19,2010-05,22
19,2010-05,18
19,2010-05,23
19,2010-06,20
19,2010-06,19
19,2010-06,39
19,2010-07,21
19,2010-07,13
19,2010-07,32
19,2010-08,28
19,2010-08,16
19,2010-09,31
19,2010-09,20
19,2010-09,34
19,2010-10,21
19,2010-10,11
19,2010-10,20
19,2010-11,17
19,2010-11,11
19,2010-12,14
19,2010-12,15
19,2011-01,17
19,2011-01,4
19,2011-01,11
19,2011-02,11
19,2011-02,9
19,2011-02,6
19,2011-03,14
19,2011-03,14
19,2011-03,25
19,2011-04,52
19,2011-04,29
19,2011-04,33
19,2011-05,17
19,2011-05,19
19,2011-06,12
19,2011-06,16
19,2011-06,26
19,2011-07,27
19,2011-07,8
19,2011-07,19
19,2011-08,20
19,2011-08,24
19,2011-08,29
19,2011-09,24
19,2011-09,22
19,2011-10,22
19,2011-10,9
19,2011-11,13
19,2011-11,18
19,2011-11,16
19,2011-12,20
19,2011-12,20
19,2011-12,11
19,2012-01,16
19,2012-01,16
19,2012-02,12
19,2012-02,16
19,2012-03,18
19,2012-03,14
19,2012-04,34
19,2012-04,37
19,2012-05,25
19,2012-05,35
19,2012-05,35
19,2012-06,29
19,2012-06,19
19,2012-07,26
19,2012-07,10
19,2012-08,29
19,2012-08,13
19,2012-09,11
19,2012-09,13
19,2012-10,27
19,2012-10,17
19,2012-11,27
19,2012-11,12
19,2012-11,22
19,2012-12,14
19,2012-12,3
19,2013-01,25
19,2013-01,9
19,2013-01,21
19,2013-02,13
19,2013-02,14
19,2013-03,18
19,2013-03,10
19,2013-03,19
19,2013-04,26
19,2013-04,16
19,2013-04,17
19,2013-05,45
19,2013-05,28
19,2013-05,26
19,2013-06,29
19,2013-06,25
19,2013-06,27
19,2013-07,26
19,2013-07,15
19,2013-07,31
19,2013-08,21
19,2013-08,22
19,2013-08,20
19,2013-09,14
19,2013-09,13
19,2013-09,14
19,2013-10,22
19,2013-11,29
19,2013-11,27
19,2013-12,12
19,2013-12,11
19,2013-12,12
19,2014-01,21
19,2014-01,6
19,2014-01,11
19,2014-02,15
19,2014-02,3
19,2014-02,16
19,2014-03,11
19,2014-03,10
19,2014-03,27
19,2014-04,27
19,2014-04,17
19,2014-04,20
19,2014-05,29
19,2014-05,18
19,2014-06,22
19,2014-06,18
19,2014-06,22
19,2014-07,38
19,2014-07,36
19,2014-08,22
19,2014-08,22
19,2014-09,22
19,2014-09,31
19,2014-09,34
19,2014-10,26
19,2014-10,20
19,2014-11,18
19,2014-11,14
19,2014-11,20
19,2014-12,29
19,2014-12,7
19,2015-01,16
19,2015-01,10
19,2015-02,10
19,2015-02,9
19,2015-03,41
19,2015-03,20
19,2015-04,29
19,2015-04,31
19,2015-05,39
19,2015-05,29
19,2015-05,23
19,2015-06,29
19,2015-06,34
19,2015-06,29
19,2015-07,15
19,2015-07,25
19,2015-07,32
19,2015-08,36
19,2015-08,20
19,2015-09,24
19,2015-09,20
19,2015-10,28
19,2015-10,21
19,2015-10,41
19,2015-11,19
19,2015-11,20
19,2015-12,25
19,2015-12,26
19,2015-12,22
19,2016-01,20
19,2016-01,12
19,2016-01,12
19,2016-02,18
19,2016-02,14
19,2016-02,24
19,2016-03,30
19,2016-03,11
19,2016-04,30
19,2016-04,16
19,2016-04,37
19,2016-05,30
19,2016-05,24
19,2016-06,39
19,2016-06,23
19,2016-06,37
19,2016-07,27
19,2016-08,19
19,2016-08,17
19,2016-08,30
19,2016-09,42
19,2016-09,22
19,2016-09,35
19,2016-10,28
19,2016-10,22
19,2016-11,23
19,2016-11,18
19,2016-11,26
19,2016-12,19
19,2016-12,12
19,2016-12,17
19,2017-01,15
19,2017-01,15
19,2017-01,38
19,2017-02,17
19,2017-02,23
19,2017-03,32
19,2017-03,22
19,2017-03,31
19,2017-04,33
19,2017-04,22
19,2017-04,24
19,2017-05,34
19,2017-05,38
19,2017-05,24
19,2017-06,26
19,2017-06,30
19,2017-06,21
19,2017-07,27
19,2017-07,17
19,2017-07,20
19,2017-08,29
19,2017-08,29
19,2017-08,27
19,2017-09,44
19,2017-09,18
19,2017-09,28
19,2017-10,19
19,2017-10,19
19,2017-10,32
19,2017-11,17
19,2017-11,12
19,2017-12,15
19,2017-12,10
19,2017-12,13
19,2018-01,31
19,2018-01,19
19,2018-02,17
19,2018-02,15
19,2018-02,19
19,2018-03,26
19,2018-03,21
19,2018-04,20
19,2018-04,18
19,2018-04,33
19,2018-05,19
19,2018-05,25
19,2018-06,37
19,2018-06,24
19,2018-06,30
19,2018-07,25
19,2018-07,22
19,2018-07,41
19,2018-08,17
19,2018-08,23
19,2018-08,29
19,2018-09,21
19,2018-09,25
19,2018-09,30
19,2018-10,23
19,2018-10,24
19,2018-11,20
19,2018-11,17
19,2018-11,26
19,2018-12,19
19,2018-12,11
19,2018-12,27
19,2019-01,22
19,2019-01,15
19,2019-02,21
19,2019-02,7
19,2019-03,22
19,2019-03,15
19,2019-03,30
19,2019-04,23
19,2019-04,28
19,2019-05,27
19,2019-05,32
19,2019-06,30
19,2019-06,26
19,2019-06,34
19,2019-07,23
19,2019-07,22
19,2019-08,27
19,2019-08,25
19,2019-09,34
19,2019-09,30
19,2019-09,40
19,2019-10,32
19,2019-10,17
19,2019-11,26
19,2019-11,10
19,2019-12,22
19,2019-12,18
19,2019-12,20
19,2020-01,18
19,2020-01,13
19,2020-02,24
19,2020-02,16
19,2020-03,25
19,2020-03,25
19,2020-04,20
19,2020-04,18
19,2020-04,27
19,2020-05,30
19,2020-05,18
19,2020-05,27
19,2020-06,33
19,2020-06,29
19,2020-07,24
19,2020-07,33
19,2020-08,31
19,2020-08,24
19,2020-08,25
19,2020-09,30
19,2020-09,17
19,2020-09,28
19,2020-10,30
19,2020-10,27
19,2020-10,28
19,2020-11,15
19,2020-11,12
19,2020-12,22
19,2020-12,7
19,2020-12,25
19,2021-01,17
19,2021-01,5
19,2021-01,24
19,2021-02,18
19,2021-02,11
19,2021-02,16
19,2021-03,17
19,2021-03,28
19,2021-04,11
19,2021-04,11
19,2021-04,4
20,2007-12,1
20,2008-03,22
20,2008-03,20
20,2008-04,13
20,2008-04,43
20,2008-05,9
20,2008-05,42
20,2008-05,73
20,2008-05,61
20,2008-06,11
20,2008-07,34
20,2008-07,41
20,2008-08,18
20,2008-08,33
20,2008-09,34
20,2008-10,23
20,2008-10,30
20,2008-10,42
20,2008-11,57
20,2008-12,15
20,2009-01,19
20,2009-01,16
20,2009-01,22
20,2009-01,37
20,2009-02,10
20,2009-02,15
20,2009-03,31
20,2009-04,27
20,2009-04,54
20,2009-05,12
20,2009-05,38
20,2009-06,8
20,2009-06,18
20,2009-07,41
20,2009-08,11
20,2009-08,34
20,2009-08,50
20,2009-08,59
20,2009-10,13
20,2009-10,33
20,2009-11,17
20,2009-11,20
20,2009-12,15
20,2009-12,26
20,2010-01,16
20,2010-01,47
20,2010-02,14
20,2010-02,21
20,2010-03,15
20,2010-03,42
20,2010-04,26
20,2010-05,22
20,2010-05,38
20,2010-06,19
20,2010-06,24
20,2010-07,10
20,2010-07,19
20,2010-07,44
20,2010-08,27
20,2010-08,59
20,2010-09,12
20,2010-09,29
20,2010-10,16
20,2010-11,12
20,2010-11,42
20,2010-12,7
20,2010-12,16
20,2011-01,16
20,2011-01,17
20,2011-02,7
20,2011-02,14
20,2011-02,19
20,2011-03,15
20,2011-03,22
20,2011-04,15
20,2011-04,34
20,2011-04,39
20,2011-05,14
20,2011-05,38
20,2011-06,16
20,2011-06,23
20,2011-07,18
20,2011-08,29
20,2011-09,23
20,2011-10,25
20,2011-11,11
20,2011-11,31
20,2011-12,6
20,2011-12,16
20,2012-01,10
20,2012-02,7
20,2012-02,12
20,2012-02,36
20,2012-03,42
20,2012-03,52
20,2012-03,31
20,2012-04,9
20,2012-05,25
20,2012-06,23
20,2012-07,13
20,2012-07,27
20,2012-07,51
20,2012-08,24
20,2012-09,41
20,2012-09,56
20,2012-09,51
20,2012-10,10
20,2012-10,36
20,2012-10,46
20,2012-11,34
20,2012-11,46
20,2012-12,7
20,2012-12,15
20,2013-01,11
20,2013-02,28
20,2013-02,21
20,2013-03,14
20,2013-03,23
20,2013-05,12
20,2013-05,37
20,2013-06,35
20,2013-06,41
20,2013-07,15
20,2013-07,29
20,2013-08,35
20,2013-09,27
20,2013-09,51
20,2013-09,40
20,2013-10,10
20,2013-11,11
20,2013-11,30
20,2013-12,11
20,2013-12,16
20,2014-01,7
20,2014-01,16
20,2014-02,15
20,2014-03,5
20,2014-04,8
20,2014-04,36
20,2014-04,37
20,2014-05,8
20,2014-05,31
20,2014-06,16
20,2014-06,29
20,2014-06,41
20,2014-06,25
20,2014-07,54
20,2014-08,17
20,2014-08,43
20,2014-09,11
20,2014-09,42
20,2014-10,12
20,2014-10,27
20,2014-10,48
20,2014-11,14
20,2014-11,21
20,2014-12,14
20,2014-12,37
20,2015-01,11
20,2015-01,33
20,2015-02,5
20,2015-02,30
20,2015-03,27
20,2015-03,58
20,2015-04,33
20,2015-04,50
20,2015-05,31
20,2015-05,29
20,2015-06,17
20,2015-06,42
20,2015-07,19
20,2015-07,37
20,2015-08,31
20,2015-08,48
20,2015-09,22
20,2015-09,28
20,2015-09,43
20,2015-10,11
20,2015-10,26
20,2015-11,30
20,2015-12,14
20,2015-12,30
20,2015-12,44
20,2016-01,10
20,2016-01,34
20,2016-01,43
20,2016-02,40
20,2016-03,25
20,2016-03,35
20,2016-04,41
20,2016-04,45
20,2016-05,25
20,2016-05,35
20,2016-05,45
20,2016-06,22
20,2016-06,37
20,2016-06,41
20,2016-07,25
20,2016-07,51
20,2016-08,41
20,2016-08,45
20,2016-09,15
20,2016-09,43
20,2016-10,12
20,2016-10,34
20,2016-11,10
20,2016-11,28
20,2016-11,29
20,2016-12,12
20,2016-12,17
20,2016-12,31
20,2017-01,28
20,2017-01,35
20,2017-02,36
20,2017-02,36
20,2017-03,34
20,2017-03,48
20,2017-04,8
20,2017-04,31
20,2017-05,15
20,2017-05,45
20,2017-06,47
20,2017-06,50
20,2017-07,4
20,2017-07,58
20,2017-07,38
20,2017-07,31
20,2017-08,49
20,2017-09,17
20,2017-09,35
20,2017-10,25
20,2017-10,37
20,2017-11,42
20,2017-11,38
20,2017-12,41
20,2018-01,13
20,2018-01,40
20,2018-01,45
20,2018-02,37
20,2018-02,37
20,2018-02,43
20,2018-03,12
20,2018-03,37
20,2018-03,45
20,2018-04,7
20,2018-04,30
20,2018-05,56
20,2018-05,50
20,2018-05,45
20,2018-06,49
20,2018-07,44
20,2018-10,24
20,2018-10,48
20,2018-10,51
20,2018-11,33
20,2018-12,41
20,2019-01,15
20,2019-01,32
20,2019-02,44
20,2019-03,14
20,2019-03,38
20,2019-03,47
20,2019-04,37
20,2019-05,39
20,2019-05,48
20,2019-06,24
20,2019-06,49
20,2019-06,52
20,2019-07,42
20,2019-08,39
20,2019-09,46
20,2019-10,35
20,2019-10,84
20,2019-10,72
20,2019-11,11
20,2019-11,32
20,2019-11,32
20,2019-12,24
20,2019-12,31
20,2019-12,46
20,2020-01,12
20,2020-01,46
20,2020-01,29
20,2020-02,30
20,2020-03,28
20,2020-03,43
20,2020-04,8
20,2020-04,23
20,2020-06,5
20,2020-06,34
20,2020-06,24
20,2020-07,40
20,2020-07,46
20,2020-07,59
20,2020-09,11
20,2020-09,38
20,2020-10,40
20,2020-11,13
20,2020-11,30
20,2020-12,9
20,2020-12,32
20,2020-12,29
20,2021-01,16
20,2021-01,45
20,2021-02,7
20,2021-02,29
20,2021-03,51
20,2021-03,42
20,2021-04,11
20,2021-04,8
20,2021-04,4
21,2008-01,8
21,2008-02,2
21,2008-03,42
21,2008-03,24
21,2008-04,46
21,2008-05,40
21,2008-06,59
21,2008-06,28
21,2008-06,46
21,2008-07,64
21,2008-07,39
21,2008-08,38
21,2008-10,66
21,2008-11,43
21,2008-11,59
21,2008-11,26
21,2008-12,41
21,2008-12,23
21,2009-01,37
21,2009-01,25
21,2009-02,32
21,2009-02,25
21,2009-03,52
21,2009-03,61
21,2009-03,58
21,2009-03,40
21,2009-04,52
21,2009-04,17
21,2009-05,35
21,2009-05,51
21,2009-05,32
21,2009-06,79
21,2009-06,81
21,2009-07,60
