WARD,month,permits
21,2017-02-01,0
21,2017-03-01,1
21,2017-04-01,0
21,2017-05-01,2
21,2017-06-01,1
21,2017-07-01,0
21,2017-08-01,0
21,2017-09-01,0
21,2017-10-01,0
21,2017-11-01,1
21,2017-12-01,0
21,2018-01-01,0
21,2018-02-01,1
21,2018-03-01,0
21,2018-04-01,0
21,2018-05-01,0
21,2018-06-01,0
21,2018-07-01,2
21,2018-08-01,1
21,2018-09-01,3
21,2018-10-01,0
21,2018-11-01,0
21,2018-12-01,0
21,2019-01-01,0
21,2019-02-01,0
21,2019-03-01,0
21,2019-04-01,0
21,2019-05-01,0
21,2019-06-01,2
21,2019-07-01,0
21,2019-08-01,1
21,2019-09-01,0
21,2019-10-01,0
21,2019-11-01,0
21,2019-12-01,0
21,2020-01-01,2
21,2020-02-01,0
21,2020-03-01,1
21,2020-04-01,0
21,2020-05-01,2
21,2020-06-01,0
21,2020-07-01,0
21,2020-08-01,0
21,2020-09-01,2
21,2020-10-01,1
21,2020-11-01,0
21,2020-12-01,1
21,2021-01-01,0
21,2021-02-01,0
21,2021-03-01,1
21,2021-04-01,0
22,2006-01-01,0
22,2006-02-01,0
22,2006-03-01,0
22,2006-04-01,0
22,2006-05-01,0
22,2006-06-01,0
22,2006-07-01,0
22,2006-08-01,0
22,2006-09-01,0
22,2006-10-01,0
22,2006-11-01,0
22,2006-12-01,0
22,2007-01-01,0
22,2007-02-01,0
22,2007-03-01,0
22,2007-04-01,0
22,2007-05-01,0
22,2007-06-01,0
22,2007-07-01,0
22,2007-08-01,0
22,2007-09-01,0
22,2007-10-01,0
22,2007-11-01,0
22,2007-12-01,0
22,2008-01-01,0
22,2008-02-01,0
22,2008-03-01,0
22,2008-04-01,0
22,2008-05-01,0
22,2008-06-01,0
22,2008-07-01,0
22,2008-08-01,1
22,2008-09-01,0
22,2008-10-01,1
22,2008-11-01,0
22,2008-12-01,1
22,2009-01-01,0
22,2009-02-01,0
22,2009-03-01,1
22,2009-04-01,1
22,2009-05-01,0
22,2009-06-01,1
22,2009-07-01,0
22,2009-08-01,1
22,2009-09-01,0
22,2009-10-01,1
22,2009-11-01,0
22,2009-12-01,0
22,2010-01-01,0
22,2010-02-01,0
22,2010-03-01,0
22,2010-04-01,0
22,2010-05-01,1
22,2010-06-01,0
22,2010-07-01,1
22,2010-08-01,1
22,2010-09-01,1
22,2010-10-01,0
22,2010-11-01,3
22,2010-12-01,0
22,2011-01-01,1
22,2011-02-01,0
22,2011-03-01,0
22,2011-04-01,1
22,2011-05-01,0
22,2011-06-01,1
22,2011-07-01,1
22,2011-08-01,0
22,2011-09-01,1
22,2011-10-01,0
22,2011-11-01,0
22,2011-12-01,0
22,2012-01-01,1
22,2012-02-01,0
22,2012-03-01,0
22,2012-04-01,0
22,2012-05-01,0
22,2012-06-01,0
22,2012-07-01,1
22,2012-08-01,1
22,2012-09-01,0
22,2012-10-01,1
22,2012-11-01,0
22,2012-12-01,0
22,2013-01-01,0
22,2013-02-01,0
22,2013-03-01,0
22,2013-04-01,1
22,2013-05-01,0
22,2013-06-01,1
22,2013-07-01,0
22,2013-08-01,0
22,2013-09-01,0
22,2013-10-01,1
22,2013-11-01,0
22,2013-12-01,0
22,2014-01-01,0
22,2014-02-01,0
22,2014-03-01,2
22,2014-04-01,2
22,2014-05-01,0
22,2014-06-01,0
22,2014-07-01,1
22,2014-08-01,1
22,2014-09-01,2
22,2014-10-01,0
22,2014-11-01,1
22,2014-12-01,1
22,2015-01-01,0
22,2015-02-01,0
22,2015-03-01,3
22,2015-04-01,1
22,2015-05-01,1
22,2015-06-01,1
22,2015-07-01,0
22,2015-08-01,1
22,2015-09-01,2
22,2015-10-01,0
22,2015-11-01,0
22,2015-12-01,2
22,2016-01-01,3
22,2016-02-01,0
22,2016-03-01,1
22,2016-04-01,1
22,2016-05-01,0
22,2016-06-01,1
22,2016-07-01,3
22,2016-08-01,0
22,2016-09-01,1
22,2016-10-01,0
22,2016-11-01,1
22,2016-12-01,1
22,2017-01-01,0
22,2017-02-01,0
22,2017-03-01,0
22,2017-04-01,2
22,2017-05-01,0
22,2017-06-01,0
22,2017-07-01,1
22,2017-08-01,0
22,2017-09-01,2
22,2017-10-01,0
22,2017-11-01,1
22,2017-12-01,0
22,2018-01-01,0
22,2018-02-01,0
22,2018-03-01,2
22,2018-04-01,2
22,2018-05-01,2
22,2018-06-01,1
22,2018-07-01,1
22,2018-08-01,2
22,2018-09-01,1
22,2018-10-01,2
22,2018-11-01,1
22,2018-12-01,1
22,2019-01-01,1
22,2019-02-01,2
22,2019-03-01,0
22,2019-04-01,2
22,2019-05-01,1
22,2019-06-01,2
22,2019-07-01,1
22,2019-08-01,1
22,2019-09-01,2
22,2019-10-01,0
22,2019-11-01,2
22,2019-12-01,1
22,2020-01-01,0
22,2020-02-01,2
22,2020-03-01,1
22,2020-04-01,1
22,2020-05-01,2
22,2020-06-01,3
22,2020-07-01,2
22,2020-08-01,0
22,2020-09-01,2
22,2020-10-01,0
22,2020-11-01,0
22,2020-12-01,0
22,2021-01-01,2
22,2021-02-01,0
22,2021-03-01,0
22,2021-04-01,0
23,2006-01-01,0
23,2006-02-01,0
23,2006-03-01,0
23,2006-04-01,0
23,2006-05-01,0
23,2006-06-01,0
23,2006-07-01,0
23,2006-08-01,0
23,2006-09-01,0
23,2006-10-01,0
23,2006-11-01,0
23,2006-12-01,0
23,2007-01-01,0
23,2007-02-01,0
23,2007-03-01,0
23,2007-04-01,0
23,2007-05-01,0
23,2007-06-01,0
23,2007-07-01,0
23,2007-08-01,0
23,2007-09-01,0
23,2007-10-01,0
23,2007-11-01,0
23,2007-12-01,0
23,2008-01-01,0
23,2008-02-01,0
23,2008-03-01,0
23,2008-04-01,1
23,2008-05-01,1
23,2008-06-01,0
23,2008-07-01,1
23,2008-08-01,1
23,2008-09-01,5
23,2008-10-01,7
23,2008-11-01,1
23,2008-12-01,0
23,2009-01-01,0
23,2009-02-01,0
23,2009-03-01,0
23,2009-04-01,1
23,2009-05-01,1
23,2009-06-01,1
23,2009-07-01,1
23,2009-08-01,2
23,2009-09-01,1
23,2009-10-01,3
23,2009-11-01,0
23,2009-12-01,0
23,2010-01-01,1
23,2010-02-01,0
23,2010-03-01,0
23,2010-04-01,1
23,2010-05-01,0
23,2010-06-01,0
23,2010-07-01,1
23,2010-08-01,0
23,2010-09-01,0
23,2010-10-01,0
23,2010-11-01,1
23,2010-12-01,0
23,2011-01-01,0
23,2011-02-01,1
23,2011-03-01,0
23,2011-04-01,0
23,2011-05-01,0
23,2011-06-01,0
23,2011-07-01,0
23,2011-08-01,2
23,2011-09-01,0
23,2011-10-01,1
23,2011-11-01,1
23,2011-12-01,1
23,2012-01-01,2
23,2012-02-01,0
23,2012-03-01,2
23,2012-04-01,0
23,2012-05-01,0
23,2012-06-01,0
23,2012-07-01,3
23,2012-08-01,0
23,2012-09-01,0
23,2012-10-01,0
23,2012-11-01,0
23,2012-12-01,1
23,2013-01-01,0
23,2013-02-01,1
23,2013-03-01,0
23,2013-04-01,1
23,2013-05-01,1
23,2013-06-01,1
23,2013-07-01,1
23,2013-08-01,0
23,2013-09-01,1
23,2013-10-01,0
23,2013-11-01,1
23,2013-12-01,1
23,2014-01-01,0
23,2014-02-01,0
23,2014-03-01,0
23,2014-04-01,9
23,2014-05-01,1
23,2014-06-01,1
23,2014-07-01,8
23,2014-08-01,0
23,2014-09-01,0
23,2014-10-01,1
23,2014-11-01,2
23,2014-12-01,0
23,2015-01-01,1
23,2015-02-01,1
23,2015-03-01,1
23,2015-04-01,1
23,2015-05-01,1
23,2015-06-01,2
23,2015-07-01,2
23,2015-08-01,0
23,2015-09-01,0
23,2015-10-01,0
23,2015-11-01,0
23,2015-12-01,0
23,2016-01-01,1
23,2016-02-01,1
23,2016-03-01,0
23,2016-04-01,0
23,2016-05-01,1
23,2016-06-01,1
23,2016-07-01,0
23,2016-08-01,3
23,2016-09-01,1
23,2016-10-01,0
23,2016-11-01,0
23,2016-12-01,1
23,2017-01-01,0
23,2017-02-01,0
23,2017-03-01,0
23,2017-04-01,2
23,2017-05-01,0
23,2017-06-01,2
23,2017-07-01,1
23,2017-08-01,0
23,2017-09-01,0
23,2017-10-01,2
23,2017-11-01,3
23,2017-12-01,1
23,2018-01-01,0
23,2018-02-01,0
23,2018-03-01,1
23,2018-04-01,0
23,2018-05-01,1
23,2018-06-01,1
23,2018-07-01,2
23,2018-08-01,0
23,2018-09-01,1
23,2018-10-01,1
23,2018-11-01,1
23,2018-12-01,0
23,2019-01-01,1
23,2019-02-01,1
23,2019-03-01,1
23,2019-04-01,1
23,2019-05-01,2
23,2019-06-01,2
23,2019-07-01,1
23,2019-08-01,0
23,2019-09-01,0
23,2019-10-01,0
23,2019-11-01,0
23,2019-12-01,0
23,2020-01-01,1
23,2020-02-01,0
23,2020-03-01,0
23,2020-04-01,1
23,2020-05-01,1
23,2020-06-01,1
23,2020-07-01,0
23,2020-08-01,0
23,2020-09-01,0
23,2020-10-01,0
23,2020-11-01,1
23,2020-12-01,0
23,2021-01-01,0
23,2021-02-01,0
23,2021-03-01,0
23,2021-04-01,0
24,2006-01-01,0
24,2006-02-01,0
24,2006-03-01,0
24,2006-04-01,0
24,2006-05-01,0
24,2006-06-01,0
24,2006-07-01,0
24,2006-08-01,0
24,2006-09-01,0
24,2006-10-01,0
24,2006-11-01,0
24,2006-12-01,0
24,2007-01-01,0
24,2007-02-01,0
24,2007-03-01,0
24,2007-04-01,0
24,2007-05-01,0
24,2007-06-01,0
24,2007-07-01,0
24,2007-08-01,0
24,2007-09-01,0
24,2007-10-01,0
24,2007-11-01,0
24,2007-12-01,0
24,2008-01-01,0
24,2008-02-01,0
24,2008-03-01,9
24,2008-04-01,6
24,2008-05-01,10
24,2008-06-01,2
24,2008-07-01,6
24,2008-08-01,10
24,2008-09-01,2
24,2008-10-01,11
24,2008-11-01,1
24,2008-12-01,3
24,2009-01-01,1
24,2009-02-01,0
24,2009-03-01,2
24,2009-04-01,1
24,2009-05-01,1
24,2009-06-01,0
24,2009-07-01,1
24,2009-08-01,5
24,2009-09-01,0
24,2009-10-01,2
24,2009-11-01,5
24,2009-12-01,1
24,2010-01-01,0
24,2010-02-01,0
24,2010-03-01,2
24,2010-04-01,4
24,2010-05-01,2
24,2010-06-01,1
24,2010-07-01,1
24,2010-08-01,1
24,2010-09-01,1
24,2010-10-01,0
24,2010-11-01,1
24,2010-12-01,0
24,2011-01-01,0
24,2011-02-01,0
24,2011-03-01,0
24,2011-04-01,1
24,2011-05-01,0
24,2011-06-01,0
24,2011-07-01,0
24,2011-08-01,0
24,2011-09-01,0
24,2011-10-01,0
24,2011-11-01,0
24,2011-12-01,0
24,2012-01-01,1
24,2012-02-01,0
24,2012-03-01,0
24,2012-04-01,0
24,2012-05-01,0
24,2012-06-01,1
24,2012-07-01,0
24,2012-08-01,0
24,2012-09-01,1
24,2012-10-01,0
24,2012-11-01,1
24,2012-12-01,0
24,2013-01-01,0
24,2013-02-01,0
24,2013-03-01,1
24,2013-04-01,1
24,2013-05-01,0
24,2013-06-01,0
24,2013-07-01,1
24,2013-08-01,1
24,2013-09-01,0
24,2013-10-01,0
24,2013-11-01,0
24,2013-12-01,0
24,2014-01-01,0
24,2014-02-01,3
24,2014-03-01,0
24,2014-04-01,1
24,2014-05-01,2
24,2014-06-01,0
24,2014-07-01,1
24,2014-08-01,0
24,2014-09-01,1
24,2014-10-01,0
24,2014-11-01,0
24,2014-12-01,0
24,2015-01-01,0
24,2015-02-01,0
24,2015-03-01,0
24,2015-04-01,2
24,2015-05-01,10
24,2015-06-01,2
24,2015-07-01,2
24,2015-08-01,1
24,2015-09-01,8
24,2015-10-01,1
24,2015-11-01,0
24,2015-12-01,1
24,2016-01-01,0
24,2016-02-01,0
24,2016-03-01,1
24,2016-04-01,1
24,2016-05-01,1
24,2016-06-01,1
24,2016-07-01,0
24,2016-08-01,1
24,2016-09-01,4
24,2016-10-01,0
24,2016-11-01,1
24,2016-12-01,0
24,2017-01-01,0
24,2017-02-01,0
24,2017-03-01,0
24,2017-04-01,0
24,2017-05-01,1
24,2017-06-01,0
24,2017-07-01,0
24,2017-08-01,0
24,2017-09-01,7
24,2017-10-01,6
24,2017-11-01,0
24,2017-12-01,0
24,2018-01-01,0
24,2018-02-01,1
24,2018-03-01,0
24,2018-04-01,0
24,2018-05-01,1
24,2018-06-01,1
24,2018-07-01,1
24,2018-08-01,4
24,2018-09-01,4
24,2018-10-01,1
24,2018-11-01,0
24,2018-12-01,0
24,2019-01-01,0
24,2019-02-01,0
24,2019-03-01,0
24,2019-04-01,0
24,2019-05-01,0
24,2019-06-01,3
24,2019-07-01,1
24,2019-08-01,6
24,2019-09-01,2
24,2019-10-01,0
24,2019-11-01,0
24,2019-12-01,1
24,2020-01-01,1
24,2020-02-01,0
24,2020-03-01,1
24,2020-04-01,0
24,2020-05-01,1
24,2020-06-01,3
24,2020-07-01,0
24,2020-08-01,0
24,2020-09-01,0
24,2020-10-01,0
24,2020-11-01,0
24,2020-12-01,1
24,2021-01-01,1
24,2021-02-01,1
24,2021-03-01,0
24,2021-04-01,1
25,2006-01-01,0
25,2006-02-01,0
25,2006-03-01,0
25,2006-04-01,0
25,2006-05-01,0
25,2006-06-01,0
25,2006-07-01,0
25,2006-08-01,0
25,2006-09-01,0
25,2006-10-01,0
25,2006-11-01,0
25,2006-12-01,0
25,2007-01-01,0
25,2007-02-01,0
25,2007-03-01,0
25,2007-04-01,0
25,2007-05-01,0
25,2007-06-01,0
25,2007-07-01,0
25,2007-08-01,0
25,2007-09-01,0
25,2007-10-01,0
25,2007-11-01,0
25,2007-12-01,0
25,2008-01-01,0
25,2008-02-01,2
25,2008-03-01,0
25,2008-04-01,2
25,2008-05-01,2
25,2008-06-01,2
25,2008-07-01,2
25,2008-08-01,2
25,2008-09-01,2
25,2008-10-01,2
25,2008-11-01,3
25,2008-12-01,2
25,2009-01-01,0
25,2009-02-01,0
25,2009-03-01,2
25,2009-04-01,2
25,2009-05-01,0
25,2009-06-01,3
25,2009-07-01,1
25,2009-08-01,2
25,2009-09-01,1
25,2009-10-01,2
25,2009-11-01,0
25,2009-12-01,2
25,2010-01-01,0
25,2010-02-01,0
25,2010-03-01,1
25,2010-04-01,0
25,2010-05-01,1
25,2010-06-01,0
25,2010-07-01,1
25,2010-08-01,3
25,2010-09-01,2
25,2010-10-01,4
25,2010-11-01,2
25,2010-12-01,1
25,2011-01-01,0
25,2011-02-01,1
25,2011-03-01,0
25,2011-04-01,0
25,2011-05-01,0
25,2011-06-01,2
25,2011-07-01,1
25,2011-08-01,3
25,2011-09-01,1
25,2011-10-01,0
25,2011-11-01,0
25,2011-12-01,2
25,2012-01-01,0
25,2012-02-01,1
25,2012-03-01,2
25,2012-04-01,1
25,2012-05-01,4
25,2012-06-01,3
25,2012-07-01,4
25,2012-08-01,1
25,2012-09-01,1
25,2012-10-01,1
25,2012-11-01,2
25,2012-12-01,0
25,2013-01-01,0
25,2013-02-01,0
25,2013-03-01,3
25,2013-04-01,2
25,2013-05-01,3
25,2013-06-01,0
25,2013-07-01,2
25,2013-08-01,0
25,2013-09-01,0
25,2013-10-01,0
25,2013-11-01,3
25,2013-12-01,0
25,2014-01-01,3
25,2014-02-01,0
25,2014-03-01,0
25,2014-04-01,2
25,2014-05-01,0
25,2014-06-01,2
25,2014-07-01,1
25,2014-08-01,5
25,2014-09-01,3
25,2014-10-01,4
25,2014-11-01,6
25,2014-12-01,1
25,2015-01-01,1
25,2015-02-01,1
25,2015-03-01,0
25,2015-04-01,1
25,2015-05-01,2
25,2015-06-01,2
25,2015-07-01,9
25,2015-08-01,4
25,2015-09-01,1
25,2015-10-01,4
25,2015-11-01,3
25,2015-12-01,4
25,2016-01-01,1
25,2016-02-01,1
25,2016-03-01,10
25,2016-04-01,4
25,2016-05-01,5
25,2016-06-01,12
25,2016-07-01,11
25,2016-08-01,9
25,2016-09-01,10
25,2016-10-01,8
25,2016-11-01,7
25,2016-12-01,5
25,2017-01-01,5
25,2017-02-01,4
25,2017-03-01,5
25,2017-04-01,4
25,2017-05-01,9
25,2017-06-01,8
25,2017-07-01,7
25,2017-08-01,5
25,2017-09-01,6
25,2017-10-01,7
25,2017-11-01,2
25,2017-12-01,4
25,2018-01-01,1
25,2018-02-01,1
25,2018-03-01,6
25,2018-04-01,7
25,2018-05-01,9
25,2018-06-01,11
25,2018-07-01,9
25,2018-08-01,6
25,2018-09-01,6
25,2018-10-01,13
25,2018-11-01,2
25,2018-12-01,2
25,2019-01-01,2
25,2019-02-01,7
25,2019-03-01,0
25,2019-04-01,4
25,2019-05-01,7
25,2019-06-01,5
25,2019-07-01,11
25,2019-08-01,6
25,2019-09-01,4
25,2019-10-01,4
25,2019-11-01,4
25,2019-12-01,4
25,2020-01-01,7
25,2020-02-01,4
25,2020-03-01,2
25,2020-04-01,6
25,2020-05-01,2
25,2020-06-01,2
25,2020-07-01,4
25,2020-08-01,1
25,2020-09-01,3
25,2020-10-01,2
25,2020-11-01,0
25,2020-12-01,2
25,2021-01-01,3
25,2021-02-01,5
25,2021-03-01,3
25,2021-04-01,0
26,2006-01-01,0
26,2006-02-01,0
26,2006-03-01,0
26,2006-04-01,1
26,2006-05-01,0
26,2006-06-01,0
26,2006-07-01,0
26,2006-08-01,0
26,2006-09-01,0
26,2006-10-01,0
26,2006-11-01,0
26,2006-12-01,0
26,2007-01-01,0
26,2007-02-01,0
26,2007-03-01,0
26,2007-04-01,0
26,2007-05-01,0
26,2007-06-01,0
26,2007-07-01,0
26,2007-08-01,0
26,2007-09-01,0
26,2007-10-01,0
26,2007-11-01,0
26,2007-12-01,1
26,2008-01-01,0
26,2008-02-01,7
26,2008-03-01,2
26,2008-04-01,2
26,2008-05-01,1
26,2008-06-01,1
26,2008-07-01,2
26,2008-08-01,0
26,2008-09-01,3
26,2008-10-01,1
26,2008-11-01,3
26,2008-12-01,2
26,2009-01-01,3
26,2009-02-01,2
26,2009-03-01,3
26,2009-04-01,1
26,2009-05-01,0
26,2009-06-01,4
26,2009-07-01,0
26,2009-08-01,1
26,2009-09-01,0
26,2009-10-01,2
26,2009-11-01,1
26,2009-12-01,0
26,2010-01-01,0
26,2010-02-01,2
26,2010-03-01,0
26,2010-04-01,0
26,2010-05-01,0
26,2010-06-01,1
26,2010-07-01,1
26,2010-08-01,2
26,2010-09-01,5
26,2010-10-01,1
26,2010-11-01,1
26,2010-12-01,1
26,2011-01-01,0
26,2011-02-01,0
26,2011-03-01,1
26,2011-04-01,2
26,2011-05-01,2
26,2011-06-01,5
26,2011-07-01,4
26,2011-08-01,0
26,2011-09-01,8
26,2011-10-01,3
26,2011-11-01,3
26,2011-12-01,2
26,2012-01-01,1
26,2012-02-01,3
26,2012-03-01,5
26,2012-04-01,2
26,2012-05-01,5
26,2012-06-01,5
26,2012-07-01,6
26,2012-08-01,2
26,2012-09-01,4
26,2012-10-01,9
26,2012-11-01,1
26,2012-12-01,5
26,2013-01-01,3
26,2013-02-01,4
26,2013-03-01,5
26,2013-04-01,6
26,2013-05-01,2
26,2013-06-01,7
26,2013-07-01,6
26,2013-08-01,6
26,2013-09-01,11
26,2013-10-01,8
26,2013-11-01,6
26,2013-12-01,3
26,2014-01-01,4
26,2014-02-01,10
26,2014-03-01,4
26,2014-04-01,8
26,2014-05-01,4
26,2014-06-01,10
26,2014-07-01,12
26,2014-08-01,3
26,2014-09-01,8
26,2014-10-01,10
26,2014-11-01,3
26,2014-12-01,4
26,2015-01-01,4
26,2015-02-01,2
26,2015-03-01,4
26,2015-04-01,3
26,2015-05-01,1
26,2015-06-01,5
26,2015-07-01,9
26,2015-08-01,5
26,2015-09-01,8
26,2015-10-01,6
26,2015-11-01,3
26,2015-12-01,4
26,2016-01-01,2
26,2016-02-01,5
26,2016-03-01,2
26,2016-04-01,7
26,2016-05-01,3
26,2016-06-01,4
26,2016-07-01,3
26,2016-08-01,5
26,2016-09-01,8
26,2016-10-01,5
26,2016-11-01,1
26,2016-12-01,5
26,2017-01-01,2
26,2017-02-01,5
26,2017-03-01,6
26,2017-04-01,4
26,2017-05-01,2
26,2017-06-01,3
26,2017-07-01,8
26,2017-08-01,5
26,2017-09-01,2
26,2017-10-01,0
26,2017-11-01,2
26,2017-12-01,4
26,2018-01-01,2
26,2018-02-01,2
26,2018-03-01,2
26,2018-04-01,2
26,2018-05-01,8
26,2018-06-01,10
26,2018-07-01,5
26,2018-08-01,8
26,2018-09-01,5
26,2018-10-01,5
26,2018-11-01,1
26,2018-12-01,0
26,2019-01-01,0
26,2019-02-01,2
26,2019-03-01,0
26,2019-04-01,1
26,2019-05-01,6
26,2019-06-01,2
26,2019-07-01,4
26,2019-08-01,3
26,2019-09-01,6
26,2019-10-01,1
26,2019-11-01,3
26,2019-12-01,4
26,2020-01-01,8
26,2020-02-01,1
26,2020-03-01,4
26,2020-04-01,1
26,2020-05-01,1
26,2020-06-01,5
26,2020-07-01,0
26,2020-08-01,3
26,2020-09-01,4
26,2020-10-01,3
26,2020-11-01,4
26,2020-12-01,2
26,2021-01-01,3
26,2021-02-01,3
26,2021-03-01,1
26,2021-04-01,4
27,2006-01-01,0
27,2006-02-01,0
27,2006-03-01,0
27,2006-04-01,0
27,2006-05-01,0
27,2006-06-01,0
27,2006-07-01,0
27,2006-08-01,0
27,2006-09-01,0
27,2006-10-01,0
27,2006-11-01,0
27,2006-12-01,0
27,2007-01-01,2
27,2007-02-01,0
27,2007-03-01,0
27,2007-04-01,0
27,2007-05-01,0
27,2007-06-01,0
27,2007-07-01,0
27,2007-08-01,0
27,2007-09-01,0
27,2007-10-01,0
27,2007-11-01,0
27,2007-12-01,0
27,2008-01-01,0
27,2008-02-01,1
27,2008-03-01,2
27,2008-04-01,6
27,2008-05-01,5
27,2008-06-01,4
27,2008-07-01,6
27,2008-08-01,20
27,2008-09-01,4
27,2008-10-01,6
27,2008-11-01,3
27,2008-12-01,7
27,2009-01-01,1
27,2009-02-01,4
27,2009-03-01,1
27,2009-04-01,0
27,2009-05-01,1
27,2009-06-01,1
27,2009-07-01,5
27,2009-08-01,4
27,2009-09-01,2
27,2009-10-01,0
27,2009-11-01,4
27,2009-12-01,2
27,2010-01-01,1
27,2010-02-01,2
27,2010-03-01,0
27,2010-04-01,4
27,2010-05-01,0
27,2010-06-01,5
27,2010-07-01,2
27,2010-08-01,5
27,2010-09-01,3
27,2010-10-01,1
27,2010-11-01,1
27,2010-12-01,3
27,2011-01-01,0
27,2011-02-01,2
27,2011-03-01,3
27,2011-04-01,1
27,2011-05-01,1
27,2011-06-01,7
27,2011-07-01,0
27,2011-08-01,5
27,2011-09-01,1
27,2011-10-01,2
27,2011-11-01,4
27,2011-12-01,0
27,2012-01-01,3
27,2012-02-01,2
27,2012-03-01,5
27,2012-04-01,1
27,2012-05-01,2
27,2012-06-01,2
27,2012-07-01,5
27,2012-08-01,8
27,2012-09-01,5
27,2012-10-01,6
27,2012-11-01,2
27,2012-12-01,0
27,2013-01-01,3
27,2013-02-01,5
27,2013-03-01,5
27,2013-04-01,1
27,2013-05-01,6
27,2013-06-01,4
27,2013-07-01,12
27,2013-08-01,6
27,2013-09-01,7
27,2013-10-01,9
27,2013-11-01,7
27,2013-12-01,5
27,2014-01-01,2
27,2014-02-01,2
27,2014-03-01,8
27,2014-04-01,3
27,2014-05-01,9
27,2014-06-01,9
27,2014-07-01,16
27,2014-08-01,7
27,2014-09-01,11
27,2014-10-01,8
27,2014-11-01,3
27,2014-12-01,4
27,2015-01-01,7
27,2015-02-01,5
27,2015-03-01,6
27,2015-04-01,5
27,2015-05-01,5
27,2015-06-01,11
27,2015-07-01,14
27,2015-08-01,11
27,2015-09-01,10
27,2015-10-01,6
27,2015-11-01,11
27,2015-12-01,10
27,2016-01-01,12
27,2016-02-01,7
27,2016-03-01,1
27,2016-04-01,10
27,2016-05-01,2
27,2016-06-01,11
27,2016-07-01,16
27,2016-08-01,10
27,2016-09-01,16
27,2016-10-01,10
27,2016-11-01,11
27,2016-12-01,13
27,2017-01-01,8
27,2017-02-01,4
27,2017-03-01,10
27,2017-04-01,6
27,2017-05-01,8
27,2017-06-01,22
27,2017-07-01,11
27,2017-08-01,15
27,2017-09-01,12
27,2017-10-01,15
27,2017-11-01,5
27,2017-12-01,10
27,2018-01-01,2
27,2018-02-01,4
27,2018-03-01,7
27,2018-04-01,13
27,2018-05-01,9
27,2018-06-01,15
27,2018-07-01,20
27,2018-08-01,15
27,2018-09-01,21
27,2018-10-01,3
27,2018-11-01,11
27,2018-12-01,5
27,2019-01-01,8
27,2019-02-01,13
27,2019-03-01,7
27,2019-04-01,9
27,2019-05-01,5
27,2019-06-01,16
27,2019-07-01,16
27,2019-08-01,16
27,2019-09-01,17
27,2019-10-01,6
27,2019-11-01,10
27,2019-12-01,11
27,2020-01-01,6
27,2020-02-01,7
27,2020-03-01,7
27,2020-04-01,8
27,2020-05-01,6
27,2020-06-01,5
27,2020-07-01,3
27,2020-08-01,6
27,2020-09-01,9
27,2020-10-01,11
27,2020-11-01,12
27,2020-12-01,7
27,2021-01-01,9
27,2021-02-01,6
27,2021-03-01,15
27,2021-04-01,2
28,2006-01-01,0
28,2006-02-01,0
28,2006-03-01,0
28,2006-04-01,0
28,2006-05-01,0
28,2006-06-01,0
28,2006-07-01,0
28,2006-08-01,0
28,2006-09-01,0
28,2006-10-01,0
28,2006-11-01,0
28,2006-12-01,0
28,2007-01-01,0
28,2007-02-01,0
28,2007-03-01,0
28,2007-04-01,0
28,2007-05-01,0
28,2007-06-01,0
28,2007-07-01,0
28,2007-08-01,0
28,2007-09-01,0
28,2007-10-01,0
28,2007-11-01,0
28,2007-12-01,0
28,2008-01-01,0
28,2008-02-01,3
28,2008-03-01,1
28,2008-04-01,4
28,2008-05-01,1
28,2008-06-01,1
28,2008-07-01,11
28,2008-08-01,3
28,2008-09-01,2
28,2008-10-01,2
28,2008-11-01,2
28,2008-12-01,1
28,2009-01-01,1
28,2009-02-01,0
28,2009-03-01,3
28,2009-04-01,1
28,2009-05-01,1
28,2009-06-01,1
28,2009-07-01,1
28,2009-08-01,3
28,2009-09-01,3
28,2009-10-01,0
28,2009-11-01,0
28,2009-12-01,0
28,2010-01-01,1
28,2010-02-01,0
28,2010-03-01,0
28,2010-04-01,1
28,2010-05-01,0
28,2010-06-01,0
28,2010-07-01,0
28,2010-08-01,20
28,2010-09-01,1
28,2010-10-01,1
28,2010-11-01,1
28,2010-12-01,1
28,2011-01-01,0
28,2011-02-01,1
28,2011-03-01,1
28,2011-04-01,0
28,2011-05-01,2
28,2011-06-01,1
28,2011-07-01,1
28,2011-08-01,4
28,2011-09-01,1
28,2011-10-01,0
28,2011-11-01,0
28,2011-12-01,1
28,2012-01-01,0
28,2012-02-01,0
28,2012-03-01,0
28,2012-04-01,0
28,2012-05-01,2
28,2012-06-01,0
28,2012-07-01,0
28,2012-08-01,1
28,2012-09-01,0
28,2012-10-01,0
28,2012-11-01,2
28,2012-12-01,0
28,2013-01-01,0
28,2013-02-01,0
28,2013-03-01,0
28,2013-04-01,1
28,2013-05-01,3
28,2013-06-01,0
28,2013-07-01,0
28,2013-08-01,1
28,2013-09-01,1
28,2013-10-01,0
28,2013-11-01,1
28,2013-12-01,1
28,2014-01-01,0
28,2014-02-01,0
28,2014-03-01,1
28,2014-04-01,2
28,2014-05-01,2
28,2014-06-01,0
28,2014-07-01,0
28,2014-08-01,0
28,2014-09-01,0
28,2014-10-01,3
28,2014-11-01,0
28,2014-12-01,3
28,2015-01-01,2
28,2015-02-01,0
28,2015-03-01,0
28,2015-04-01,2
28,2015-05-01,0
28,2015-06-01,0
28,2015-07-01,6
28,2015-08-01,1
